,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,01.Feb,02.Mar
7714,1324.363396,1056.107677,905.8455784,834.0623829,1384.423714,1695.18957,1127.827161,1457.785865,1661.733826,1834.976051,1721.340707,1312.347753,1123.832066,935.8430052,1160.58821,1858.080921,1468.809732
7718,1750.84214,3270.116668,3434.1112,3095.119708,3425.786763,1768.059402,2154.404539,1581.528661,1771.014596,1962.433659,1541.073563,1703.664293,2099.897296,1955.110096,2158.798829,2487.753048,2742.314502
7720,4077.052773,966.8135347,1841.95918,2987.716519,1052.904849,4382.273894,3461.824038,3369.075414,3401.431123,4124.798012,4305.909795,3525.581499,4179.243408,4199.050162,4109.484403,4137.932693,5117.503761
7722,6736.039006,5988.031664,6463.119989,4261.879058,6480.769133,4991.818369,3439.318213,6255.996379,3478.681894,4131.475302,2795.127923,7456.920437,7921.26539,7816.9241,7390.640011,4537.367282,5077.626541
7723,4484.300182,4029.63222,2854.311811,3802.21441,3473.723761,4810.699982,3009.109756,3476.825334,3225.85266,4096.800144,3551.700778,4020.413897,4894.453929,3801.242229,8443.376363,5900.713189,6212.359455
7724,6463.719157,3145.43071,5411.134794,4838.222536,3528.322376,7758.429213,8148.944354,4637.950757,4715.735964,6807.123376,5510.635769,4902.653165,6303.271294,6212.979602,5451.909592,6115.700631,5713.773423
7726,3550.653909,1511.636502,2152.716838,1591.390877,840.1242902,2558.530605,2705.824147,2607.275135,1961.59573,2729.233073,1899.234721,2833.905404,3284.338067,3373.310157,2424.701443,2959.498085,2812.838722
7728,4741.434152,6547.154578,8201.314014,6164.419721,9853.32963,5174.829291,6325.637194,5155.006835,4881.472668,5164.199366,4307.84809,3803.690076,4483.957965,5625.367702,5277.143419,3889.591777,4715.828199
7734,769.2406153,1263.147382,1438.646546,1366.704329,649.956565,2843.899898,1606.164149,1458.716399,1408.780517,2259.085495,1134.980952,1488.231791,1371.551022,1357.255311,1243.68766,1406.681698,1139.241177
7736,4632.066411,2494.444608,4328.269923,5306.397648,1935.747974,4796.260835,4323.146085,3577.349912,3320.594326,4678.57392,4331.426148,3070.549715,3286.624124,3735.650403,4533.09106,4331.172286,6282.896525
7737,934.4448169,1285.960666,854.0418961,925.6076321,851.466127,2909.178475,1920.380677,1817.323256,2478.854586,1929.316756,1147.53841,1152.891139,1104.404516,970.0323924,1630.194026,1423.503214,1246.655418
7738,950.0349827,164.1621541,528.360398,675.0690135,598.362788,1817.483223,2162.309685,1208.803253,755.9643375,2424.433104,1782.060377,668.8076043,1132.419542,1400.008456,1122.951851,1238.143285,1221.905605
7745,1730.158938,1385.930677,1574.767822,1392.938985,548.6550806,2324.824952,2509.117992,1505.909041,1498.367716,2710.637501,1569.402641,1392.355384,1185.20089,1874.970316,1311.432676,2573.041309,2132.489342
7746,27129.37194,21367.95808,27205.8518,15343.01607,7480.640094,16073.56286,23992.39056,15344.57079,24963.22823,21831.86098,18017.44479,21958.965,24153.78765,21205.39021,9247.085213,23265.95213,13345.30696
7749,813.7796453,1264.404245,1342.067532,1510.453245,2999.851757,1210.453866,626.5599445,1119.558425,1454.824911,1113.672741,746.9696098,1078.740899,1098.809377,2311.498421,1615.603702,610.6010012,1402.934953
7752,7190.853459,7628.784035,6398.436352,6662.092876,7341.645666,7701.003113,8510.393393,9761.077202,9728.379071,7840.416374,6882.189686,9358.859367,9530.892665,9073.602276,9273.723375,7699.927207,8576.572223
7755,3078.352029,3528.18133,3249.613906,2892.184841,3326.006848,3080.92688,3455.891193,2893.434729,2084.112066,3621.692771,3119.575447,2063.02581,2915.67826,1946.052739,3051.848349,2993.011313,4104.092046
7757,4822.014588,4016.996095,5946.636894,4134.309233,5490.005153,4232.93184,3251.680156,5311.697844,4170.406711,3730.18073,3117.608096,6808.265821,7026.144976,5867.201333,5794.749684,3304.802066,3851.301819
7759,10959.30166,10205.91992,9638.368978,9848.951102,8442.644721,5957.850178,4835.00306,5453.372119,3508.98399,5250.000946,3398.131604,9234.255652,8392.150275,8478.087,5144.919671,3219.892216,3101.941143
7761,344933.954,484320.5515,372186.9913,441093.8381,368013.3323,483764.9567,535796.2071,363748.5339,245960.3109,416031.5358,391995.7893,214028.9817,257281.9091,281627.9977,328931.8289,435802.6477,411346.843
7762,802.9903396,1202.070514,978.4202031,1626.414663,598.5686645,1082.129434,760.0673758,1319.754922,829.6976001,832.0770227,650.5484701,1557.22142,1322.827206,1100.345046,795.1585529,714.1918584,598.5523914
7763,3259.725135,4877.261762,3346.167786,2995.41899,2587.976157,3351.239744,2480.835174,4237.985422,3575.594252,2771.025875,1248.003102,5993.268719,4117.333912,4374.187511,3339.802858,3815.379602,3049.280967
7765,2280.606022,1414.701486,2086.690252,1203.108165,1134.101509,1292.078952,1251.431321,1256.225764,903.833791,1373.544364,875.6962638,1388.818568,1726.081744,1455.067327,1474.812956,1215.379447,1223.599278
7766,3380.28987,3831.299579,2510.759049,3743.454224,2926.452817,5019.629323,4744.955342,3291.399359,2278.491598,4526.092068,3403.591509,2278.682359,2479.190343,2594.546586,3481.617426,3117.630329,3436.71175
7767,7610.783392,1729.344388,2261.568942,1280.43461,935.4287653,1849.896867,2731.385086,2557.726848,2423.609801,2034.673628,1715.583135,3696.215096,4846.140651,4639.745698,1899.840039,2472.348964,2532.280213
7768,1471.224253,1708.352237,1564.068637,2672.114034,1737.144323,1726.715403,1894.560097,1469.677018,1813.228486,1838.750192,1784.656469,1521.793056,1683.259358,1253.699967,1962.923278,1714.647366,1727.646112
7772,21285.88579,30772.3687,20893.61436,23046.46579,14653.30567,18546.79678,17009.19532,16826.47896,17374.16841,17470.7685,12172.87242,19170.19412,20714.37935,19426.44619,18835.17702,24437.63585,24528.09631
7773,830.0476475,634.209911,612.8765944,801.3504292,424.42491,1892.745221,1193.450923,1408.604989,1284.569429,1103.507835,1065.817432,657.3793413,949.0310396,624.0717059,967.8838841,1018.940596,982.6450113
7774,11494.49277,5667.911925,6373.269991,7192.001567,7775.859137,7579.008847,6783.847434,7594.614036,11700.03323,8315.360098,8503.181013,6856.457656,7427.83509,6639.71066,9549.568831,10606.78619,10138.43493
7776,1666.109972,1837.299405,1989.250388,1328.690941,712.8713652,3582.924384,3268.516196,1568.977062,2085.158736,3060.234078,2263.020993,1833.689943,1507.789475,2810.590051,1491.143529,2587.301197,2566.53164
7777,11736.39243,15718.24395,15376.19517,13172.92678,17340.54663,13320.05594,14727.66611,14388.1326,10305.52799,14909.8103,12660.7875,10945.86013,13927.15177,13298.62293,14126.18975,10114.28045,9213.859221
7778,5419.877229,1088.504803,2039.683921,3441.699248,1233.748976,4984.023792,5767.922617,4663.220914,4475.52284,5479.176048,5882.317501,3475.217554,4555.372066,4854.930823,6226.525603,7258.426777,7670.512184
7781,2926.98121,1948.018351,4772.918295,1918.951746,4246.916532,1372.552918,1326.968594,1703.786559,1529.874413,1381.211775,1785.24927,1630.58756,2026.110385,3011.846293,3705.714023,1397.079147,3383.32204
7782,694.1903647,234.1231409,709.3839064,773.6916272,1879.648451,420.4446888,464.7355939,799.2289637,531.7134137,584.6262553,372.4390678,692.1669809,911.6184696,1135.133233,1542.844751,299.2949407,597.9637018
7783,1178.94262,1963.621407,1829.087028,1937.398725,819.8391748,2832.217306,1832.750021,2157.323513,1313.431078,2145.001746,1240.210958,2231.432099,2042.507794,1660.993931,958.4667992,1204.835217,1073.761359
7786,1524.979436,496.2067515,679.2741655,587.4589435,365.6917045,1635.493115,802.6280227,1676.568108,1791.631397,1459.223122,1222.85304,1908.984274,2013.433278,2001.373587,489.7141439,4339.695356,987.0448526
7787,7167.065608,5729.557527,6405.695795,4248.994005,7605.451526,7705.858706,4288.750714,7098.601431,6315.507356,4021.935823,3879.895139,8533.248541,8208.680065,7194.520468,13791.7282,4266.273531,5347.108219
7788,21471.21598,22030.61654,28257.91391,32065.2233,13706.5562,27285.82247,27002.5417,19380.30943,19691.57415,29532.28519,21157.12764,16651.75244,18933.94388,20684.88782,22214.48345,26228.63727,28244.1795
7789,2399.07834,1649.356802,1443.97081,2335.483191,1750.29907,1811.439835,1611.66358,1737.751226,1739.701952,1642.379186,1604.222537,1993.039659,2909.873706,2099.543032,3260.902246,3517.825118,3041.812643
7791,2448.880914,980.8964114,1277.603246,1453.15243,1185.203295,2742.281817,2396.454648,2033.872285,1930.620659,2452.91858,2825.170359,1810.082441,1747.711561,2417.834583,1997.569636,2545.200729,2957.42636
7792,7449.898232,5778.644699,3482.468534,4095.593029,4197.113339,6103.145645,7781.676979,6149.809092,7373.041965,7900.997822,11050.72518,4092.092723,4088.017,3350.812169,8677.17683,11674.55507,8426.981064
7796,40507.86995,61263.70634,43367.18008,58279.20571,50257.86714,35994.64699,53415.96228,43508.58597,37746.16119,39627.98356,36924.63563,33903.61726,40503.0034,29062.92221,33782.39495,39021.06474,38886.49565
7800,1249.156614,617.8858938,1217.332974,1743.926314,579.0409054,1474.268946,1168.934662,1296.013165,1118.129621,1557.551583,1259.104864,1418.912809,1475.494891,1079.327224,1101.007306,1162.095341,1305.219387
7805,4339.455028,3001.406983,3449.209168,2646.446733,3119.440296,3894.600367,3812.231393,3702.879266,3324.681749,3035.3376,2805.07603,3394.781682,5034.361644,3633.409526,3595.124031,2723.01725,3426.209775
7809,2671.059942,605.4793428,661.2838215,491.7788529,352.028582,846.9602561,1955.051304,1776.285626,2875.012724,1774.44738,1726.705124,1380.687208,1811.785458,1614.39671,905.4061598,2250.947753,1732.899901
7811,769.0590418,282.3966785,439.6748834,561.0089307,441.2430853,898.3125183,1244.947792,901.2198895,786.6502915,1330.344762,1327.620391,669.1160027,1016.21996,1265.312169,940.4436521,1234.216037,1128.17269
7812,2136.934218,1559.273957,1611.552095,1427.233665,1374.625625,1891.102148,2014.851369,2017.36628,2134.413323,1907.660005,1830.178818,2048.509576,1667.87774,1717.357584,1862.899871,2127.840689,1830.034219
7813,8612.462357,4648.210323,7141.256778,7364.713452,2024.565407,7925.726353,5508.386,9542.423368,4337.534707,6565.077229,3412.148386,11188.42276,11609.44606,5462.29122,3753.333018,5957.93624,3441.852997
7816,85450.22424,108903.7686,104691.2952,111958.4221,102703.47,130298.6576,141913.9737,111524.1041,122989.8446,128722.8308,123253.5202,104088.2355,101364.4535,105381.4042,134838.4807,72235.53506,116570.1681
7817,2950.359374,398.3926712,1024.545402,1156.06716,817.5634967,2397.547704,1717.289415,2002.36288,2005.593824,2339.679135,1702.409879,2428.497167,4361.235834,3974.702593,5535.156476,6492.321559,5826.375318
7820,697.3492835,549.1063806,529.4114672,889.5763924,508.2487078,683.7914241,613.9666789,642.0396658,686.9750501,695.6814151,678.1861774,594.4513942,619.8849233,583.0760225,652.8002337,688.7743496,673.2361506
7821,2729.03635,2079.698596,1934.72266,1889.908204,664.8184009,3443.039491,4142.124392,1969.10293,2077.328539,3408.321715,3342.97855,2182.548716,1674.778672,3190.393885,2182.260985,3344.585492,3600.763908
7822,10319.06284,1994.067464,3178.010526,8410.014908,1025.838898,4591.853723,7437.220514,4107.999856,3340.873401,6630.734233,1984.433864,16798.78827,7506.991394,3281.39437,5831.146239,7553.1562,4483.153959
7823,564.9254932,577.9439724,661.8759621,987.1626376,404.0290002,1285.86459,906.5817274,636.3858453,719.5993544,1099.922333,875.2062736,686.108336,544.9358234,548.367242,599.508678,821.9960766,715.3690524
7826,2735.492002,3893.473217,1678.426332,2045.120722,1613.836089,1692.825231,1292.568038,1776.359974,1232.112398,1519.084676,1045.04118,2178.588764,2450.263328,2135.693845,1954.972557,1736.727812,2296.191431
7827,8328.122795,3099.533439,2670.665559,1747.039842,952.8748348,2458.597277,5160.431632,4775.937257,6301.538759,5374.248309,4526.893359,5099.980899,5553.224337,5792.842421,2209.031968,7773.171589,5738.102587
7829,858.2666214,633.4315221,532.8091183,606.1603967,463.0671562,889.1647312,873.6571958,809.3036853,1004.868674,941.3268782,867.0329991,902.3101535,730.363245,1234.490836,764.7983702,1000.831489,1302.831332
7831,5138.362549,2992.952589,2117.117233,2833.605541,1888.225296,3460.440439,2602.431597,3673.227926,4383.40917,2845.701324,2487.845819,4011.22369,3991.604065,3001.379311,2226.211587,5861.332167,3012.976464
7833,41082.50189,4494.201153,17666.17901,24744.1115,17725.59421,35635.47833,17925.51774,26135.23886,22635.34003,38228.22337,23186.68673,39945.9208,65822.04628,55390.63846,72895.42541,71313.6525,67664.44306
7836,1660.333309,390.5992943,569.4802908,450.0010294,254.5715251,1107.973964,1473.679218,1092.241559,1112.143884,1481.94371,997.7820635,1539.354592,1876.2161,1870.366854,955.885646,1010.293287,1087.448022
7837,1140.602205,605.8011822,1071.643561,1309.435975,554.9210583,1004.458122,750.70632,998.3439113,1095.029625,1140.947957,832.741019,1556.425732,1762.782002,1156.352862,1843.068898,2594.962937,1616.579918
7840,12541.20079,11388.49966,15808.40122,15305.86208,12182.73166,12661.01737,11038.10124,12388.76502,9418.026792,7787.631338,7355.204868,13771.23944,14397.92294,16028.76704,13490.63694,10430.67464,9368.07728
7843,10045.21353,4167.044727,8133.995522,8649.88659,3815.810903,17294.5966,10388.09672,17382.37776,6787.645738,12744.13722,7467.118195,13391.89332,14824.24468,10837.70254,5249.250272,11440.04821,3655.526719
7847,1655.86525,2956.30961,2439.366547,3196.868967,4469.478365,2256.37843,2677.063115,1919.112788,1813.470504,2319.025852,2566.828656,1750.862386,2086.798987,2255.904095,1984.033428,2273.255948,3102.066967
7850,1174.949466,1788.802308,1134.52865,881.4619485,667.1345804,1170.564657,1322.614236,1297.220419,1470.981209,1252.522589,1000.438424,1488.955296,1729.231295,1769.390581,970.123927,1665.04416,1181.667124
7851,2934.321548,846.6713105,715.3280246,614.4160594,435.4690735,1151.239613,1644.201754,1562.357864,1911.266572,1415.74892,1659.508602,1987.48784,1629.954711,2069.967867,1046.327817,3724.154417,2397.022331
7852,523.3431917,1171.339226,611.3606468,506.5017927,790.4821327,585.0590286,425.9484652,636.7888069,485.8249483,504.8519119,336.6041887,766.9052923,699.8659403,789.7769437,541.2776707,309.3293603,292.2675639
7854,1599.118223,2970.410261,1931.550788,1913.352468,1469.518295,1120.273383,1338.626229,1108.332848,1858.757621,1644.545822,968.3273936,1455.231922,1686.485721,1462.994697,1189.246131,1544.188717,1897.255881
7859,2504.851201,4004.125115,3760.262241,2852.358723,4054.215269,3833.516988,2860.219085,2944.878758,1781.285573,3033.796322,2335.415009,2817.61064,2692.385968,2581.774519,4472.851166,1747.67087,3093.073746
7860,31315.65299,12930.48227,14794.92858,17197.74016,14739.96117,25656.77505,19656.29064,17684.69462,27047.03784,21878.14814,23637.1318,22889.86649,19261.74636,23539.99404,27968.87524,20275.19844,26501.61983
7861,16405.45986,13924.54914,12197.10228,13178.69917,11918.96235,17689.43858,11310.56884,19109.00156,10742.69163,16144.70579,11742.62611,18251.85591,17425.12214,16339.34037,22190.30567,14131.54248,17824.32286
7862,1700.898451,1739.016386,1444.067841,2432.239399,899.3503518,3409.719583,2783.898031,1816.206337,1573.324154,2748.108864,2020.576613,2799.68732,2598.457058,1578.566661,1750.201463,1395.72798,1921.324905
7869,3249.201153,1835.520582,1714.898216,1828.428462,3635.648214,3639.283594,4492.981467,3271.32428,2964.143907,3570.378858,3033.729534,2915.724936,3245.916922,3797.99002,4332.957843,2618.623169,2931.375395
7870,3707.748512,4583.248056,3259.560233,3252.578484,2501.01169,2392.626744,2148.565199,2512.032022,2962.793941,2423.664476,1909.906829,2246.077091,3370.407578,2576.518473,3448.228272,3016.915913,3924.454163
7871,13342.56773,1236.832256,1252.84002,1348.750258,329.5351367,2934.770736,3942.094345,3455.076559,8578.378478,3963.287179,4676.829966,3824.585262,2343.892506,3226.609456,2840.843792,5298.983629,4318.787702
7872,1513.425877,1264.826031,1954.981373,2753.789088,1969.037039,1686.869146,1918.049899,1348.693065,1480.442611,2102.890002,1857.500837,1394.338507,1980.089204,1534.382985,1611.277863,1979.04892,2474.008309
7876,1716.33997,1559.400631,1691.71918,1975.792752,1561.700654,2782.932296,2679.843079,2588.919506,2352.012499,2604.639598,2355.55527,2200.096697,2188.67354,2079.505905,1989.452905,2003.930858,2548.426952
7878,972.98535,686.8255045,508.8119356,514.1361057,441.2847561,870.4248284,1305.212715,972.0354141,1321.66805,1046.798246,1374.006736,971.0519612,973.1306479,1055.375938,736.1438677,1291.429456,1231.340036
7879,1030.655402,1196.810097,1049.045926,1434.482283,439.3841968,1803.567995,1310.434746,1931.448042,1555.916846,1530.756694,1082.2511,2219.45146,1241.577727,1528.607341,1097.53271,2164.705494,1149.305439
7881,20093.60128,16974.2828,9528.394975,7380.020456,21637.69546,19734.27553,18173.31356,13908.95702,8491.367498,17651.65691,14353.34397,8598.173822,11109.75264,13081.7176,19232.93736,24207.09036,21651.30948
7882,882.4131432,150.8773605,378.3809869,681.824412,103.1558313,599.118616,298.6020676,1334.888705,330.1988123,696.4956706,358.5354355,892.0404353,1423.416655,644.9191784,686.9850781,323.7162682,571.6972576
7883,27781.45733,22936.07423,36335.68876,46520.8347,28730.69739,37640.24881,32939.40438,30550.42515,28209.01657,38677.22758,33753.34217,27834.315,34174.21997,33689.68627,36475.35908,40306.02075,40004.52362
7884,2562.615655,322.7146905,1877.546521,3785.787045,3686.065441,7529.869215,7866.172939,4870.952797,2512.156825,10368.78136,7959.375545,1925.71473,4892.369304,6197.922319,3353.88255,4604.809193,4525.588158
7885,2171.368869,2990.893772,1418.714526,1751.979125,1429.392231,1955.833151,1491.79679,1788.116495,1913.116668,1647.03224,1237.957085,1259.649507,1762.190929,1941.720187,2304.713788,2328.344561,2752.244124
7888,1071.564149,198.1267582,293.394391,273.8521528,172.1469377,928.4660545,1595.465791,1159.357357,960.0335542,831.7029835,597.6741523,804.0697698,988.2657968,742.282448,970.7225256,1248.744843,784.7457502
